Course_Name,Category,Platform,Duration (hours),Enrolled_Students,Completion_Rate (%),Price ($),Rating (out of 5)
Course_34,Business,edX,-1.5323346640337168,-1.0575358693813286,-0.009684211875885368,1.1849470177449255,-0.2117298434373455
Course_35,Programming,LinkedIn Learning,0.4143838459732471,0.7531917493097414,0.7792328493694941,0.9973661155457656,-1.2875309266302468
Course_36,Office Tools,Coursera,-1.4941637128571097,-0.24699293999052385,0.20496841903171015,0.9500996555405791,-0.562512559577148
Course_37,Programming,edX,-0.5398899334419313,-1.6524490939861916,0.37272958497244313,0.8474747255253489,1.3973950393538972
Course_38,Finance,Udemy,-0.6544027869717527,1.0243092282914144,-0.6028216105867299,-1.4575089061620896,1.732462773520556
Course_39,AI,Udemy,-1.3796508593272883,0.24748038955118032,-1.3475911886746523,0.22980201329103647,-1.5159811795496723
Course_40,Design,Udemy,1.254144771858604,0.21727818334337737,0.25709590339392546,-1.2773327485828896,-1.2501903970576203
Course_41,Marketing,Udemy,0.7197514553861043,0.5157883609786391,-1.5295755926896677,-1.1808501413484336,1.3209925841042274
Course_42,Technology,Udemy,0.07084528538378292,-0.5581459016197496,-1.702705451072299,0.4294096395649363,-0.44365316974239793
Course_43,Technology,Udemy,0.7579224065627114,-0.14023165293038317,-0.6733708564414632,1.2071119775212797,0.8901334037548951
Course_44,Data Science,Coursera,1.6358542836246754,0.9063099110144168,-0.35787973850395466,0.20937955455190418,1.2699159525015027
Course_45,Office Tools,Udemy,-1.2651380057974668,0.25028989710539457,-1.1926779984394242,0.6216263874385581,-1.4907424025565397
Course_46,Office Tools,LinkedIn Learning,1.5976833324480684,0.16951655492173548,-1.6978978544801708,1.5542095787308652,0.8890266637559799
Course_47,Business,edX,0.6815805042094971,0.9056075341258633,0.15895583900822022,0.7834989372084399,0.7997417051511774
Course_48,AI,Coursera,-0.730744689324967,0.8606554132584356,-0.1824037839929693,-0.0037523638569033377,1.0297175309169861
Course_49,AI,LinkedIn Learning,-0.5780608846185384,0.39217002859321304,-1.5938076448738403,-0.5812700916116826,-0.22490204413136422
Course_50,Programming,Udemy,-0.19635137285246707,-0.11986272316233003,1.0489469589737033,1.4659195048786433,1.4376407807555995
Course_51,Design,Udemy,-0.19635137285246707,-0.7660494606316025,1.1901752408859776,-1.302441496270941,-0.8773405504899974
Course_52,AI,LinkedIn Learning,-0.6162318357951455,-1.2907249963811096,0.2586364192999144,-1.2521894406127467,-0.9917745668500544
Course_53,Technology,edX,0.14718718773699718,-0.2519095782103988,0.2064761753497614,-0.8667318470436407,0.6863098834876339
Course_54,Programming,Udemy,0.6052386018562829,0.3408965157288034,-0.3605689359098989,0.24723048658827323,-1.421361439053723
Course_55,Marketing,Udemy,-0.005496616969431365,0.47575287833108637,-0.9006643055960981,1.2726310234551972,-1.6862795463897533
Course_56,Finance,Udemy,-1.5323346640337168,-1.5548187064772472,-0.4797193376443146,-0.994922007777148,0.9960517088600028
Course_57,AI,LinkedIn Learning,-1.3796508593272883,-1.1362020808993272,0.8605526400717175,1.5740984094361816,0.30031747097803635
Course_58,Finance,Coursera,-1.0742832499144312,1.3635572654627826,1.6581719554909162,0.44738772334762733,1.705927840173887
Course_59,Office Tools,Coursera,-0.5017189822653242,-1.2303205839655038,-1.5207362502720678,0.7478988429117907,0.8097738141914805
Course_60,Programming,LinkedIn Learning,-1.0742832499144312,-1.5639496060284432,-0.7474145362513632,0.4779680246956008,0.22228858498100423
Course_61,Data Science,Udemy,-0.1581804216758599,-1.37571259989609,-1.1642451343750506,-0.731512280655493,-1.3404394112984301
Course_62,Office Tools,edX,-0.043667568146038505,-0.14233878359604385,-1.2422394351695212,0.32429994106116555,-1.5542944619515753
Course_63,AI,Coursera,0.4525547971498543,1.2624149935110702,0.47452851397116785,-0.6051970587842438,0.8240586404775391
Course_64,Data Science,LinkedIn Learning,-0.38720612873550275,1.5946392617969027,-1.4093803084257697,-1.5241430404507095,-1.4492732414877678
Course_65,Technology,Coursera,-1.570505615210324,-0.47596780565898344,-1.2684805635179226,-1.5734845658931442,-1.7171528117704058
Course_66,Data Science,Udemy,1.215973820681997,0.23062334422589495,-1.3347162232176581,-0.09370073594583528,0.1139043049788692
Course_67,Design,Udemy,0.032674334207175776,-1.146035357339077,-0.21289910389400968,-0.5818344186209964,1.5193439902363675
Course_68,Business,edX,-1.570505615210324,0.5066574614274428,-0.5270851137313439,-1.7259451382813238,0.289388240804713
Course_69,Office Tools,Udemy,-1.3796508593272883,1.511758788947583,-0.03469917460597316,1.6712541158245826,-1.6101340675700353
Course_70,Technology,Udemy,-0.5398899334419313,-0.8784297628001716,1.115170415165092,-0.9832138029286612,-0.7611286888100843
Course_71,Programming,Udemy,-0.6162318357951455,-0.44787273011684114,0.9899752467646686,0.15417320096465795,0.9139987644724431
Course_72,AI,LinkedIn Learning,-1.0742832499144312,0.5157883609786391,-0.09519841090805277,0.22027458275144804,-1.5642527499800147
Course_73,Office Tools,Udemy,-1.2269670546208598,0.7630250257494912,1.387037824412747,-1.6377722924268083,1.145898803847032
Course_74,Office Tools,Udemy,0.2617000412668186,0.07539805185555884,-1.4757020966261074,1.1082382882581803,-1.5095463721360882
Course_75,Business,LinkedIn Learning,1.215973820681997,0.24396850510841253,0.26405256352953804,0.9995424332443987,-0.5416141008101883
Course_76,Business,LinkedIn Learning,-0.8834284940313956,-1.2050350159775756,1.4193901748876143,1.4093217178902007,-1.209140532802469
Course_77,Marketing,Coursera,0.7197514553861043,0.7862034630717586,-1.6511290047612983,-0.2750828299389854,-0.3975449883422317
Course_78,Business,edX,-1.1124542010910383,-1.1067022515800777,1.2308822606018084,-0.6331351779256721,-1.4320692426831794
Course_79,Office Tools,LinkedIn Learning,-1.0742832499144312,-1.4782596256249094,0.5529281803509158,-1.029205731020814,0.3995024524983411
Course_80,Business,LinkedIn Learning,-0.5017189822653242,0.557228597403299,-1.3105883299688394,-1.3809848445933297,1.4904812413822985
Course_81,Office Tools,Udemy,1.1014609671521756,-0.20133844223454264,-1.6528664571343166,0.8216658611528804,-1.503769310598522
Course_82,AI,Coursera,-1.5323346640337168,0.040279207427880985,1.4293606569534172,-0.7431086308478945,1.015269494544368
Course_83,Office Tools,LinkedIn Learning,-1.0361122987378242,1.0397615198395926,-1.502870551926818,1.6169893348171753,-1.2581784432544496
Course_84,Technology,LinkedIn Learning,1.5213414300948542,-0.25963572398448787,1.0989693817103081,0.7493139124097032,-0.36008795287154655
Course_85,Technology,LinkedIn Learning,0.22352909009021146,0.44274116456906915,-1.120564865521908,-1.1994162624686182,-1.1421304763152695
Course_86,Technology,edX,-0.08183851932264564,-1.6391039331036739,-0.5611849280476021,0.41849341274682167,-0.17224098375099714
Course_87,Marketing,LinkedIn Learning,0.4525547971498543,0.25661128910237657,-0.0018052298306558026,0.01874757765167542,-0.8787907349182579
Course_88,Data Science,edX,0.37621289479664,-1.1207497893511489,-1.5007716646623837,0.5061529964869315,-0.8949314136576295
Course_89,Design,LinkedIn Learning,-0.5017189822653242,0.5909426880538697,-1.2975673082660393,-1.185095425888585,-1.0126170177776155
Course_90,Data Science,Coursera,1.254144771858604,0.45468157167447965,0.8143420780403644,0.8160480511814313,1.015099189424822
Course_91,Design,LinkedIn Learning,0.29987099244342574,-1.678437038862673,-1.3426713008587643,-1.0505628326783498,0.43030447213994316
Course_92,Office Tools,Udemy,-1.570505615210324,1.5124611658361367,-0.4142375481514081,1.4617393768698983,0.37468308874479334
Course_93,Finance,Coursera,0.91060621126914,0.17373081625305684,0.019690906448972943,1.6933468423971263,-0.658460732484125
Course_94,Technology,Udemy,0.4525547971498543,-0.7534066766376385,1.2428770770620952,0.995664908255952,0.7486126749139325
Course_95,Technology,edX,-0.5017189822653242,0.36618208371673144,-1.5323736245345685,1.0063630706200708,-1.2766119158762255
Course_96,Programming,Coursera,0.07084528538378292,1.4646995374144947,-0.8646993771264251,0.6185569744804656,-0.8386871218151566
Course_97,Business,LinkedIn Learning,-0.2345223240290742,-0.162707713364097,0.912331972474963,-1.0966621020083804,-1.5292624435685696
Course_98,Design,Coursera,-0.043667568146038505,1.1514394451196082,-1.6437765603987295,1.5752662899739165,0.08524992037060755
Course_99,Design,edX,-1.2651380057974668,1.4583781454175127,-1.6448177441200673,1.0960301835032935,0.2993271969100567
Course_100,Marketing,Coursera,-1.3033089569740741,-1.5955565660133535,-1.2791690666017965,-0.12830744718618664,1.1733594452450906
Course_101,Design,Udemy,0.8342643089159256,-1.172725679104112,0.5597870367799577,0.7086375566181811,-1.6512843118584066
Course_102,AI,Coursera,-1.1506251522676454,-1.6924845766337442,1.2743666143264207,0.4492817799880286,-1.193489178487401
Course_103,Programming,LinkedIn Learning,0.8724352600925328,-0.9261913912218135,1.3269942986998375,0.6104078879210858,-0.132053557855557
Course_104,Technology,Coursera,-0.31086422638228844,-1.2928321270467702,-0.2519655289778769,-1.128278460974187,1.1953651097148221
Course_105,Data Science,edX,-0.4253770799121099,0.4961218080991395,0.8115011741808447,0.6624772579535445,-0.35999920674620367
Course_106,Finance,edX,0.8342643089159256,-0.6719309575654259,1.419041036164909,-0.23010427821325977,1.592131834620131
Course_107,Programming,LinkedIn Learning,-0.2726932752056813,1.4000808636675675,0.491465295616505,1.3221321009899862,0.7634414398275312
Course_108,Design,Udemy,0.4143838459732471,0.7314180657645811,1.1553975966391439,-0.9015900172775528,0.7285984539651336
Course_109,Technology,LinkedIn Learning,-0.043667568146038505,-0.8678941094718683,0.038523727990234846,-1.4616367670529007,0.6439263789317008
Course_110,Programming,LinkedIn Learning,-0.5017189822653242,-0.3214448901772009,0.49961473113881644,-0.09939766141232952,-0.49971918736875737
Course_111,Data Science,LinkedIn Learning,1.7121961859778898,0.059243383418827025,-0.48218228609916236,-0.18026296575432824,1.7125778722766383
Course_112,Programming,Coursera,-0.5780608846185384,1.134582399794323,-1.547665225551379,0.75406631237235,-0.7651150199752339
Course_113,Marketing,edX,-0.38720612873550275,-0.34181381994525406,0.5634557821687444,1.6270000684508765,1.6663885836845154
Course_114,Finance,Coursera,-0.730744689324967,-1.0666667689325249,0.909483484295433,-1.5193457246445004,1.2261882389475942
Course_115,Finance,Coursera,-0.2726932752056813,0.994809398972165,1.0802330244492984,-1.1019887215480109,-1.2536824478753488
Course_116,AI,Coursera,1.6358542836246754,-1.6475324557663167,1.616700271327249,-0.5240690997467568,1.3917753248998734
Course_117,Technology,LinkedIn Learning,1.5213414300948542,-0.13531501471050827,-0.8229435001663571,1.0910115248985055,1.7114581255860934
Course_118,Programming,LinkedIn Learning,-0.1581804216758599,-1.2984511421551987,-0.7273436125006112,-1.0222974457061222,-1.7004540634193508
Course_119,Technology,Udemy,-0.1581804216758599,0.9294883483366843,-1.5176515556096986,1.1890708115137885,1.4735823932911671
Course_120,Office Tools,Coursera,0.7960933577393186,0.44484829523472985,0.15768166079952478,-0.6835520483058792,1.5677184030221785
Course_121,Business,edX,-1.2269670546208598,0.03957683053932742,-0.08571333500386147,0.728643026914343,0.11772481776833142
Course_122,Office Tools,Udemy,0.6815805042094971,0.5354549138581387,1.2589724196153749,-0.9701861888005234,-1.6919773896162993
Course_123,Data Science,Coursera,1.4449995277416399,-0.027148973873260495,1.635116260908832,1.4679191099490954,1.2988615775270966
Course_124,Business,edX,0.6434095530328899,0.531943029415371,0.11322927525412896,0.5338523946814236,0.39180864946608823
Course_125,Office Tools,Coursera,-1.0742832499144312,1.6613650662094908,-0.42447588643809603,0.3569032022590237,1.0095905175370634
Course_126,Finance,Coursera,-0.8070865916781812,1.5377467338240647,0.1711591668746909,-0.8745399060901177,0.7685383930155226
Course_127,Programming,Udemy,-1.0361122987378242,0.8206199306108829,0.16343904687598482,1.5170538107427523,1.0139418319348634
Course_128,Programming,Udemy,-1.570505615210324,-0.5349674642974822,1.5621082674329543,-1.266826507222321,-1.4157171934753543
Course_129,Office Tools,Coursera,-1.1887961034442527,1.5293182111614219,-0.6486201341035465,0.09528097205745724,1.3244193929396975
Course_130,Office Tools,Udemy,-0.9979413475612169,-1.1228569200168095,-1.3813260131223628,-0.6802472007312143,1.05736338169566
Course_131,Business,edX,0.29987099244342574,-0.9458579441013131,-0.9767338092812714,0.8982397961017289,0.4233164624150432
Course_132,Marketing,edX,-1.4559927616805026,1.646615151549866,1.328406265637011,-1.3140309189798474,0.23022824315711157
Course_133,Design,edX,1.17780286950539,-0.7815017521797808,-0.35098507022689707,0.9184876185157319,-0.1683819218036056
Course_134,Finance,Coursera,-1.3033089569740741,0.3036705406354649,-0.9270585731762527,1.4091026225444798,0.7516089978793487
Course_135,Marketing,LinkedIn Learning,1.6358542836246754,0.13158820293984339,0.40929548298305846,-1.2069912603089257,-0.8244348861104601
Course_136,Technology,LinkedIn Learning,1.17780286950539,-1.398188660329804,-1.0041390609102778,-1.72144632207446,0.5974536313471109
Course_137,Business,Coursera,-1.6086765663869311,-1.694591707299405,-0.5913017912099073,-1.61546192355769,-0.860005508181183
Course_138,AI,LinkedIn Learning,1.0632900159755685,-1.4283908665376068,-0.7207659256506929,0.8248399041762124,0.6573603590611026
Course_139,Business,LinkedIn Learning,-0.043667568146038505,0.9428335092192018,-0.5225197825035222,-1.043447777526377,0.32468550687630593
Course_140,AI,Udemy,1.483170478918247,0.7503822417555271,1.5326071482993133,-0.5101801806642241,0.7384717614661941
Course_141,Design,Udemy,1.483170478918247,0.32052758596075026,-0.2783812391345452,-0.6679136077771787,1.1898198401073024
Course_142,Office Tools,Udemy,0.10901623656039004,-1.3876530070015005,-0.37745541611554617,0.9498534067246157,-1.1957529145344779
Course_143,Design,LinkedIn Learning,-0.5017189822653242,1.4106165169958709,-1.6263714214074128,-1.432281534598117,-1.1954421284568326
Course_144,Finance,LinkedIn Learning,-1.3796508593272883,1.616412945342063,-1.1763542771296474,-1.332583037214599,1.1877765505407547
Course_145,Programming,edX,-1.0742832499144312,0.5832165422797806,0.9333163427936723,1.5690786527865113,0.5111745408990576
Course_146,Design,edX,0.9869481136223542,0.7595131413067234,0.7489419707335391,0.1611257598120289,1.5833162865412378
Course_147,Finance,Udemy,-0.6925737381483599,-1.2619275439504138,1.3987593640208067,0.3612374231713559,1.3623372076211406
Course_148,Finance,Udemy,0.49072574832646143,0.7089420053308673,-1.142698248566803,1.5231613705114961,0.4268406450610852
Course_149,Finance,edX,0.7960933577393186,-0.006780044105207341,-0.7758026723278404,0.529818760379695,-0.9819096819855104
Course_150,Technology,Udemy,0.91060621126914,-1.6187350033356207,-0.25893913420483267,0.13263735193824933,0.8461392971695736
Course_151,Business,edX,-0.5017189822653242,1.0952492940353238,-1.5537676726029968,-0.3683364394538897,1.475327899996297
Course_152,Programming,LinkedIn Learning,-0.1581804216758599,-1.615223118892853,0.8960754686534207,-0.07641540414255814,-0.9456923762430337
Course_153,AI,Udemy,1.0632900159755685,-0.7815017521797808,0.5118354998987329,0.5946184653134746,1.4891500981577854
Course_154,Design,edX,0.8342643089159256,1.1261538771316801,-0.022816049843056366,0.6548350071328312,0.848028183317992
Course_155,Business,Coursera,-0.2726932752056813,0.8178104230566686,0.9519996554532957,0.6197418701765138,-1.4745055802988714
Course_156,Technology,LinkedIn Learning,-1.1506251522676454,1.0896302789268952,0.4992277420400695,0.3314540973191855,-1.6516899086377181
Course_157,Finance,LinkedIn Learning,1.4068285765650328,-1.1390115884535412,0.1717175914782723,1.1115983981631272,-1.1741789957679922
Course_158,Technology,Udemy,1.7121961859778898,1.0453805349480212,-0.7469500789386497,-0.12789143645689993,-1.2231255483300993
Course_159,Programming,Coursera,-0.8452575428547884,1.5841036084685993,0.19910148765916746,-0.9803270814077644,-0.8837453564966369
Course_160,Office Tools,LinkedIn Learning,0.33804194362003287,-1.0210122711765437,-0.4286047596877739,1.1579245306443258,1.1309010353519018
Course_161,Marketing,Udemy,1.5976833324480684,-1.1038927440258635,0.6764989357999529,-1.6701263674932665,-0.05884470328503311
Course_162,Marketing,Udemy,0.10901623656039004,0.06345764475014837,-1.3519633686804977,-0.2043271417115695,-0.7912553301241058
Course_163,Marketing,LinkedIn Learning,1.6740252348012827,0.1709213086988426,-0.10063081080824594,0.1642689105676644,1.307477917306501
Course_164,Office Tools,edX,-1.1124542010910383,0.8543340212614536,0.21980474440986864,0.9552046585871383,-1.2610700871144898
Course_165,Programming,Coursera,-1.4178218105038956,-0.8538465717007971,-0.48263478469285115,-0.03224636177736065,1.6812873258154686
Course_166,Data Science,edX,0.91060621126914,-1.5386640380405152,1.669379008795705,1.2322091872077916,1.114155268288475
Course_167,Finance,edX,-0.8834284940313956,0.975845222981219,1.6130768333993857,-0.3974054065257716,-1.210723361157533
Course_168,Data Science,edX,-0.6925737381483599,-1.583616158907943,-0.8322197126932767,0.22458630009600128,-0.41275586326906777
Course_169,Programming,Coursera,0.5670676506796757,1.2687363855080522,0.37195183328531767,-0.36962771573466424,-0.7407843933030679
Course_170,Technology,LinkedIn Learning,-1.4178218105038956,1.6964839106371685,1.6789108747266566,-0.7612337622604084,1.0030835086489054
Course_171,Office Tools,Coursera,-0.6544027869717527,-0.1788623818008288,0.9318110150069743,0.12218289564483603,1.600095792806357
Course_172,Marketing,Udemy,-0.8070865916781812,-0.4176705239090382,-1.4238053967323983,-1.32360150649474,-0.6644879534508068
Course_173,Finance,LinkedIn Learning,0.7579224065627114,-0.4773725594360906,0.7411951631667723,0.9264317790457594,-1.0690380355446538
Course_174,Technology,edX,-1.6850184687401455,-1.7037226068506013,-1.439971612709351,-0.728166535900043,1.7004113051893177
Course_175,Design,Coursera,1.4068285765650328,-0.7892278979538699,-0.672288067524823,0.5194126797694485,1.21822912025852
Course_176,Programming,edX,-0.5780608846185384,-1.0350598089476148,1.1255710425488121,1.4849690554134758,-0.7316843436111372
Course_177,Finance,Coursera,-0.9979413475612169,-1.537259284263408,-0.8316992345835776,0.7823147330084252,-0.0028151009198335857
Course_178,Office Tools,Udemy,-0.730744689324967,-0.039089380978670964,-1.0348753198877159,0.07664117194411689,-0.9774963055981934
Course_179,Office Tools,edX,-0.730744689324967,-1.5063547011670517,-0.7408552770586261,0.6095185387188797,1.6111408737644803
Course_180,Finance,LinkedIn Learning,-1.6086765663869311,-1.55341395270014,0.7272015665193311,0.30335195441105,-1.3784168430241495
Course_181,AI,Udemy,1.1014609671521756,-1.6440205713235487,0.04656220964061818,0.20540517655991175,-1.3677217941196838
Course_182,AI,edX,1.5976833324480684,-0.8531441948122436,-0.4339291909010758,-1.4230965201898451,0.776431510347022
Course_183,Technology,edX,1.3304866742118184,-1.0455954622759183,1.136272410210501,-0.0037432310273955486,-0.5816238450455395
Course_184,Programming,Udemy,0.9487771624457471,1.3424859588061757,-0.18240605209742175,1.3995734932114856,-0.9939204329038254
Course_185,Design,edX,-0.9597703963846098,-0.9163581147820637,-0.8367285888650895,0.939469855091451,1.31063903166634
Course_186,Programming,Coursera,-1.7231894199167526,-0.3439209506109147,-0.7986119186907908,-0.7885467294213114,-0.9678514345266404
Course_187,Finance,Coursera,1.483170478918247,0.0171007701056136,-0.9218587023871068,0.5456922424067503,-1.263369180162846
Course_188,Finance,edX,0.49072574832646143,-0.9563935974296165,0.007017645318825075,1.1095737268151853,1.6627788852992036
Course_189,Technology,Coursera,0.37621289479664,-0.6045027762642844,0.5871188225695617,0.4450499186382101,1.3205442555207942
Course_190,Finance,LinkedIn Learning,-0.5780608846185384,-1.0736905378180606,-1.385639729969964,-0.6814993581194296,1.515075930828899
Course_191,Business,LinkedIn Learning,-0.1581804216758599,0.6120139947104765,-0.5905008267184022,0.14839525430538775,1.5718713710201626
Course_192,Data Science,Udemy,0.8342643089159256,1.7203647248479894,1.209893369978585,1.3263890268023446,-1.1834513819518822
Course_193,Data Science,Udemy,0.6052386018562829,-1.0582382462698823,0.961176189629996,-0.253202499912395,1.5709883843466892
Course_194,Business,LinkedIn Learning,1.1396319183287829,1.5405562413782787,-1.1260481193665046,1.6657062340701638,-0.2230829527417013
Course_195,Data Science,edX,1.3304866742118184,1.291212445941766,-0.751231248487359,-0.31142031074132565,1.101268705663918
Course_196,Programming,Udemy,1.6358542836246754,0.4687291094455508,0.5814873349605861,1.6367161993648498,0.9525175126349638
Course_197,Technology,LinkedIn Learning,0.29987099244342574,-1.0406788240560434,-0.6676432648212667,-0.43426020640074486,-0.5387513062613619
Course_198,AI,edX,0.22352909009021146,-1.1628924026643623,0.6979796662566857,0.6139440316628308,1.151677031381938
Course_199,Data Science,edX,-0.8452575428547884,-0.5574435247311961,0.2816849327037243,0.5463053471107049,0.8094000364543091
Course_200,Technology,Udemy,-0.463548031088717,-0.49563435853848303,1.1586856372381067,-1.2429168891589137,0.18868518983073876
Course_201,Business,Udemy,-0.730744689324967,0.6162282560417978,0.20887906398381095,1.3769641029448334,-1.720641818136066
Course_202,Finance,Coursera,-0.6162318357951455,0.005862739888756687,1.5562577998710543,0.34535674849657844,0.2852422427252488
Course_203,Technology,Udemy,1.1396319183287829,0.000946101668881787,-0.4534802256960908,-1.0605636790077368,-1.4740921256358523
Course_204,Finance,LinkedIn Learning,-1.6468475175635382,1.6452103977727588,-0.6548759216120381,-1.0489533720296376,0.5559701881142105
Course_205,Design,Udemy,0.6434095530328899,-1.5400687918176224,1.5531274775854558,-0.5779509224463258,-1.5746888188853312
Course_206,Finance,edX,1.0632900159755685,1.0053450523004683,1.3687748309233974,0.3782540116656416,-0.7193175082267479
Course_207,Programming,edX,-0.2345223240290742,0.5663594969544952,-1.069840696108174,-1.2841731371543321,0.5534736366312251
Course_208,Finance,edX,-1.5323346640337168,-0.3017783372977013,1.4864744036870328,0.49329486368081216,0.4840682393153161
Course_209,Marketing,Udemy,-0.5780608846185384,0.465217225002783,1.022300016951095,0.28429041975991387,-0.48340364030713845
Course_210,Office Tools,LinkedIn Learning,-0.7689156405015741,-0.7807993752912272,1.2361220189120308,-1.386419812486715,-0.8645162236250523
Course_211,Finance,Udemy,0.2617000412668186,-1.0898452062547923,-0.38470090898075165,-0.7589183436914912,1.4010112767078937
Course_212,Technology,Coursera,0.1853581389136043,0.22500432911746648,-0.07916361637122499,1.5188033810110815,0.34684434620959376
Course_213,AI,LinkedIn Learning,-1.0742832499144312,0.28611111842162595,1.0205746332448487,1.2454091749626193,-0.40342380095906916
Course_214,Design,LinkedIn Learning,-0.38720612873550275,0.17162368558739616,1.5506440498069904,1.0112143599604104,0.2867483689602716
Course_215,Data Science,edX,1.3304866742118184,-0.27227850797845193,1.3272813487546522,1.6327182524292991,0.18544335752395696
Course_216,Design,edX,1.254144771858604,-1.358153177682251,-0.48301219658224714,0.7622633789557487,-1.1701388028241204
Course_217,Finance,edX,-0.7689156405015741,-0.9486674516555273,-0.02887341486120461,-0.7789492862695072,0.20799016118499136
Course_218,Marketing,LinkedIn Learning,-0.463548031088717,1.5131635427246901,-0.5127229694722433,0.1916324377043241,-0.28550685844898366
Course_219,Office Tools,LinkedIn Learning,0.9487771624457471,-0.13812452226472252,0.9909885729079668,-1.5694885074132976,0.8554839977786002
Course_220,Programming,edX,-1.3033089569740741,-0.6691214500112116,1.482912955543239,-0.5651177027358979,0.7559819136376871
Course_221,Data Science,Coursera,0.1853581389136043,-0.5426936100715714,0.7359807198065186,-0.6941536008697817,0.3599472126356089
Course_222,Design,edX,-0.2345223240290742,-1.0420835778331505,0.874667759404638,0.057251093189186454,-1.646708022531395
Course_223,Design,Udemy,-0.12000947049925277,0.6443233315839401,0.29534481028126053,-1.083212303416287,-0.8348872911424309
Course_224,Programming,Coursera,0.2617000412668186,0.29875390241558997,-1.1496260463817614,0.1880630948931522,-1.4586366171689298
