Course_Name,Category,Platform,Duration (hours),Enrolled_Students,Completion_Rate (%),Price ($),Rating (out of 5)
Course_34,Business,edX,0.055555555555555566,0.18860992039191674,0.4995686823368011,0.8510837787535293,0.4363270962759729
Course_35,Programming,LinkedIn Learning,0.6222222222222222,0.7148397632169832,0.7278091996704161,0.796665956840104,0.12664820789988185
Course_36,Office Tools,Coursera,0.06666666666666667,0.4241681975913452,0.5616695417706583,0.7829538050544741,0.33535117861532715
Course_37,Programming,edX,0.34444444444444444,0.01571749336599306,0.6102042955283717,0.7531819834032637,0.8995279730422845
Course_38,Finance,Udemy,0.3111111111111111,0.7936313533374159,0.3279689117373781,0.08449883222963131,0.9959801936883763
Course_39,AI,Udemy,0.09999999999999999,0.5678709940804246,0.11250064245088831,0.5739931466875626,0.06088677534642617
Course_40,Design,Udemy,0.8666666666666667,0.5590936925903246,0.5767504730657054,0.1367685139575725,0.1373970106944522
Course_41,Marketing,Udemy,0.7111111111111111,0.6458460910389876,0.05985098311474979,0.16475842805156227,0.877534848308946
Course_42,Technology,Udemy,0.5222222222222221,0.3337415799142683,0.009763020280267876,0.6318999598641082,0.3695659087286689
Course_43,Technology,Udemy,0.7222222222222222,0.45519493774239644,0.30755840578893046,0.8575139047401675,0.7535082098329835
Course_44,Data Science,Coursera,0.9777777777777779,0.7593386405388856,0.3988327101607314,0.5680685258457221,0.8628319866518614
Course_45,Office Tools,Udemy,0.13333333333333336,0.5686874872422943,0.1573183659074886,0.6876626554900137,0.06815198127093436
Course_46,Office Tools,LinkedIn Learning,0.9666666666666666,0.5452133088385386,0.011153899483192564,0.9582080331282807,0.7531896249031673
Course_47,Business,edX,0.7,0.7591345172484181,0.5483577050969306,0.7346224018329383,0.7274881572606748
Course_48,AI,Coursera,0.2888888888888889,0.7460706266585018,0.44959941886135635,0.5062382721042029,0.7936887394957823
Course_49,AI,LinkedIn Learning,0.33333333333333337,0.6099203919167178,0.04126809583788882,0.33869852529437894,0.4325353614170675
Course_50,Programming,Udemy,0.4444444444444445,0.46111451316595226,0.8058398202923891,0.9325947992687259,0.9111130668424883
Course_51,Design,Udemy,0.4444444444444445,0.2733210859359053,0.8466983816155664,0.12948438564739514,0.24472514767082454
Course_52,AI,LinkedIn Learning,0.32222222222222224,0.12084098795672588,0.5771961576181328,0.14406266831653242,0.21178430058260922
Course_53,Technology,edX,0.5444444444444444,0.4227393345580731,0.5621057486914489,0.2558851536340969,0.6948358008092526
Course_54,Programming,Udemy,0.6777777777777778,0.5950193917125944,0.3980547021326428,0.5790492027412057,0.08812390729674391
Course_55,Marketing,Udemy,0.5,0.6342110634823434,0.24180044849529292,0.8765211902994616,0.011864879236433534
Course_56,Finance,Udemy,0.055555555555555566,0.04409063074096755,0.3635834621654892,0.2186967764802067,0.7839977338686719
Course_57,AI,LinkedIn Learning,0.09999999999999999,0.16574811185956317,0.751335717236201,0.9639778467644209,0.5837244596003273
Course_58,Finance,Coursera,0.18888888888888888,0.8922229026331905,0.9820938718376244,0.63711545968398,0.9883418776555075
Course_59,Office Tools,Coursera,0.35555555555555557,0.1383955909369259,0.062408281195104554,0.7242947001915455,0.7303759888721175
Course_60,Programming,LinkedIn Learning,0.18888888888888888,0.0414370279648908,0.28613692992628614,0.6459869032760684,0.561263152343535
Course_61,Data Science,Udemy,0.45555555555555555,0.09614206981016535,0.16554423897085546,0.2951127839346924,0.11141803108217685
Course_62,Office Tools,edX,0.4888888888888889,0.4545825678709941,0.14297981434768636,0.601407298897593,0.04985795701781237
Course_63,AI,Coursera,0.6333333333333333,0.8628291488058788,0.639655604620355,0.33175723530558054,0.7344880028810485
Course_64,Data Science,LinkedIn Learning,0.3888888888888889,0.959379465196979,0.09462451661920568,0.06516805595890279,0.0800892472788397
Course_65,Technology,Coursera,0.04444444444444444,0.357624004898959,0.13538802935041128,0.05085392102840567,0.0029777358295457468
Course_66,Data Science,Udemy,0.8555555555555555,0.562972035109206,0.11622548112013686,0.4801439606025923,0.5300637755508593
Course_67,Design,Udemy,0.5111111111111111,0.16289038579301898,0.4407768595171837,0.33853481221733467,0.934632060719748
Course_68,Business,edX,0.04444444444444444,0.6431924882629109,0.34988013418707564,0.006624619538906869,0.5805783837097582
Course_69,Office Tools,Udemy,0.09999999999999999,0.9352929169218208,0.4923316376396265,0.9921630290838004,0.03378403102402028
Course_70,Technology,Udemy,0.34444444444444444,0.24066135946111453,0.8249988379423336,0.2220933642932581,0.278177763310828
Course_71,Programming,Udemy,0.32222222222222224,0.3657889365176567,0.788778794788147,0.5520529854427301,0.7603780656949706
Course_72,AI,LinkedIn Learning,0.18888888888888888,0.6458460910389876,0.4748286862266129,0.5712292085023981,0.046991375439716876
Course_73,Office Tools,Udemy,0.1444444444444445,0.7176974892835273,0.9036524267427595,0.03220384517999348,0.8271325498926942
Course_74,Office Tools,Udemy,0.5777777777777777,0.5178607879159013,0.07543705067007278,0.828830330073648,0.0627390917624302
Course_75,Business,LinkedIn Learning,0.8555555555555555,0.5668503776280874,0.5787630949067895,0.7972973135910462,0.34136698542276944
Course_76,Business,LinkedIn Learning,0.24444444444444446,0.14574402939375383,0.9130122410655548,0.916175599569169,0.14921357839374805
Course_77,Marketing,Coursera,0.7111111111111111,0.7244335578689529,0.024684531509432173,0.427524432849582,0.3828385579052884
Course_78,Business,edX,0.1777777777777778,0.17432129005919575,0.8584752738840442,0.3236522972537307,0.0850415710017498
Course_79,Office Tools,LinkedIn Learning,0.18888888888888888,0.06634006940191875,0.6623373050072743,0.2087509583071916,0.612275736691116
Course_80,Business,LinkedIn Learning,0.35555555555555557,0.6578893651765667,0.12320588895741613,0.10669870815367094,0.9263236623362117
Course_81,Office Tools,Udemy,0.8222222222222222,0.43743621147172895,0.024181871536742117,0.745694748995373,0.06440207019123423
Course_82,AI,Coursera,0.055555555555555566,0.5076546233925291,0.9158967876124022,0.291748645516455,0.789529744015121
Course_83,Office Tools,LinkedIn Learning,0.2,0.7981220657276996,0.06757698197894757,0.9764206419089223,0.13509758071136546
Course_84,Technology,LinkedIn Learning,0.9444444444444444,0.42049397836293123,0.8203117390840304,0.7247052163956459,0.3936208979564795
Course_85,Technology,LinkedIn Learning,0.5666666666666667,0.6246172688303736,0.17818131788581093,0.15937233671232448,0.16850301779585908
Course_86,Technology,edX,0.4777777777777778,0.019595835884874464,0.34001476348735094,0.6287331274201314,0.4476943149579
Course_87,Marketing,LinkedIn Learning,0.6333333333333333,0.5705245968565014,0.501848139869671,0.5127655773667416,0.24430769921432072
Course_88,Data Science,edX,0.611111111111111,0.1702388242498469,0.06818420818635551,0.6541634540741188,0.2396614616080066
Course_89,Design,LinkedIn Learning,0.35555555555555557,0.6676872831190039,0.1269729829596271,0.1635268573779523,0.2057846161287471
Course_90,Data Science,Coursera,0.8666666666666667,0.6280873647683202,0.7379666026582203,0.7440650042879656,0.7894807201751846
Course_91,Design,LinkedIn Learning,0.5888888888888889,0.008164931618697694,0.11392400847436979,0.20255519455426563,0.6211423713797886
Course_92,Office Tools,Udemy,0.04444444444444444,0.9354970402122883,0.38252790923600744,0.9313821307140471,0.605131262589464
Course_93,Finance,Coursera,0.7666666666666666,0.5464380485813431,0.5080671576931559,0.9985721999861252,0.30773164560708444
Course_94,Technology,Udemy,0.6333333333333333,0.2769953051643193,0.861945477849333,0.7961724311439934,0.7127702121916624
Course_95,Technology,edX,0.35555555555555557,0.6023678301694224,0.05904148834379375,0.79927600238982,0.12979134203991838
Course_96,Programming,Coursera,0.5222222222222221,0.9216166564605022,0.2522054128230089,0.686772208937225,0.25585188012253646
Course_97,Business,LinkedIn Learning,0.4333333333333334,0.4486629924474383,0.7663159251635716,0.18918164853049635,0.05706364564163491
Course_98,Design,Coursera,0.4888888888888889,0.8305776689120229,0.02681165714457845,0.9643166526576303,0.5218153566644874
Course_99,Design,edX,0.13333333333333336,0.9197795468462953,0.026510433704407976,0.825288719692936,0.5834394004222405
Course_100,Marketing,Coursera,0.12222222222222222,0.03225147989385589,0.1322957531236375,0.4701044425748599,0.8350373392028203
Course_101,Design,Udemy,0.7444444444444445,0.15513370075525618,0.6643216313916096,0.7129048749984176,0.021938568041397266
Course_102,AI,Coursera,0.16666666666666669,0.004082465809348849,0.8710556728607832,0.6376649315957947,0.15371895962229742
Course_103,Programming,LinkedIn Learning,0.7555555555555555,0.22678097570932845,0.8862813163378012,0.6844081327655762,0.45926262212213875
Course_104,Technology,Coursera,0.41111111111111115,0.12022861808532354,0.4294746054406384,0.1800096412974493,0.8413718649970665
Course_105,Data Science,edX,0.3777777777777778,0.6401306389058992,0.737144704643278,0.6995136241687585,0.393646444316186
Course_106,Finance,edX,0.7444444444444445,0.3006736068585426,0.9129112322186101,0.4405728550985357,0.9555846876395462
Course_107,Programming,LinkedIn Learning,0.4222222222222222,0.9028373137374975,0.6445555617826402,0.8908816118041561,0.7170388037614015
Course_108,Design,Udemy,0.6222222222222222,0.7085119412124924,0.836636908864538,0.24577268654508116,0.7070089410868383
Course_109,Technology,LinkedIn Learning,0.4888888888888889,0.24372320881812617,0.5135156555677536,0.08330132653365671,0.6826353329147512
Course_110,Programming,LinkedIn Learning,0.35555555555555557,0.4025311288017963,0.6469132638415271,0.4784912642360902,0.35342680802923954
Course_111,Data Science,LinkedIn Learning,1.0,0.51316595223515,0.3628709099123879,0.45503197984697014,0.990256148408176
Course_112,Programming,Coursera,0.33333333333333337,0.8256787099408043,0.054617496141842414,0.7260839028812994,0.27703026251053253
Course_113,Marketing,edX,0.3888888888888889,0.3966115533782405,0.6653830311085585,0.9793247878732225,0.9769601518066122
Course_114,Finance,Coursera,0.2888888888888889,0.18595631761583997,0.765491832939367,0.0665597726749658,0.8502445762688824
Course_115,Finance,Coursera,0.4222222222222222,0.7850581751377833,0.8148911491585831,0.18763637910215966,0.1363917928783691
Course_116,AI,Coursera,0.9777777777777779,0.017146356399265157,0.9700957555422693,0.35529271666505446,0.8979102883677643
Course_117,Technology,LinkedIn Learning,0.9444444444444444,0.45662380077566855,0.2642857485480852,0.823832790720435,0.9899338193867533
Course_118,Programming,LinkedIn Learning,0.45555555555555555,0.118595631761584,0.2919436214598723,0.21075507405444865,0.007784618725851233
Course_119,Technology,Udemy,0.45555555555555555,0.7660747091243112,0.0633007099942029,0.8522801045643701,0.9214591789540552
Course_120,Office Tools,Coursera,0.7333333333333333,0.625229638701776,0.5479890743398916,0.3090262013046376,0.9485570647110944
Course_121,Business,edX,0.1444444444444445,0.5074505001020617,0.47757280057990603,0.7187085261543066,0.5311635440602531
Course_122,Office Tools,Udemy,0.7,0.651561543172076,0.8666019994172949,0.22587271697399702,0.01022470450143409
Course_123,Data Science,Coursera,0.9222222222222223,0.48805878750765463,0.9754236603320019,0.9331748911189373,0.8711642416768082
Course_124,Business,edX,0.6888888888888889,0.6505409267197387,0.5351286153994064,0.6621991384129037,0.6100610072140444
Course_125,Office Tools,Coursera,0.18888888888888888,0.9787711777913861,0.3795658695717856,0.6108656096363815,0.7878950000887479
Course_126,Finance,Coursera,0.26666666666666666,0.9428454786691162,0.5518882332123172,0.25362001063873185,0.7185060069665492
Course_127,Programming,Udemy,0.2,0.7344355991018576,0.5496547358411226,0.947429025554861,0.7891475645513957
Course_128,Programming,Udemy,0.04444444444444444,0.34047764849969386,0.9543018174679132,0.13981640830415087,0.08974865347309402
Course_129,Office Tools,Coursera,0.15555555555555556,0.9403959991835069,0.31471900345919646,0.5349681607767621,0.8785212856414835
Course_130,Office Tools,Udemy,0.21111111111111114,0.1696264543784446,0.10274086647145952,0.3099849481955028,0.8016468429696526
Course_131,Business,edX,0.5888888888888889,0.22106552357624004,0.2197928842945549,0.7679090933470833,0.6191308107693962
Course_132,Marketing,edX,0.07777777777777777,0.9744845886915697,0.8866898105636578,0.1261222569143588,0.5635486534054652
Course_133,Design,edX,0.8444444444444444,0.2688303735456216,0.4008273972218974,0.773783051630374,0.4488051801844861
Course_134,Finance,Coursera,0.12222222222222222,0.58420085731782,0.2341643589960667,0.91611203930602,0.7136327303464047
Course_135,Marketing,LinkedIn Learning,0.9777777777777779,0.5341906511532967,0.6207831255330574,0.15717480552105872,0.25995451264341574
Course_136,Technology,LinkedIn Learning,0.8444444444444444,0.0896101245152072,0.21186430838115244,0.007929740562935245,0.6692577401268123
Course_137,Business,Coursera,0.03333333333333334,0.003470095937946522,0.3313016949452925,0.03867615481124518,0.24971519342929627
Course_138,AI,LinkedIn Learning,0.8111111111111111,0.08083282302510716,0.2938466030573472,0.7466155490659785,0.6865024233071431
Course_139,Business,LinkedIn Learning,0.4888888888888889,0.7699530516431925,0.35120092392838553,0.204619294895105,0.5907390149737872
Course_140,AI,Udemy,0.9333333333333333,0.7140232700551133,0.9457668889896855,0.35932193667808526,0.7098510602660171
Course_141,Design,Udemy,0.9333333333333333,0.5890998162890386,0.4218323124188914,0.31356296310563897,0.8397756099322309
Course_142,Office Tools,Udemy,0.5333333333333333,0.09267197387221882,0.3931692976111629,0.7828823674824378,0.1530673231129207
Course_143,Design,LinkedIn Learning,0.35555555555555557,0.9058991630945091,0.03184711413085606,0.09181737370702814,0.1531567856432634
Course_144,Finance,LinkedIn Learning,0.09999999999999999,0.9657072872014698,0.16204095942152885,0.12074022785713823,0.8391874308984999
Course_145,Programming,edX,0.18888888888888888,0.6654419269238621,0.7723868846759716,0.9625215992455745,0.6444215383070913
Course_146,Design,edX,0.7888888888888889,0.7166768728311901,0.71904578694938,0.5540699450839474,0.9530470538965172
Course_147,Finance,Udemy,0.30000000000000004,0.129210042865891,0.9070435693552246,0.6121229810370709,0.8894362650774119
Course_148,Finance,Udemy,0.6444444444444444,0.7019799959175342,0.17177793907114158,0.9492008482506928,0.6201452780173948
Course_149,Finance,edX,0.7333333333333333,0.49397836293121045,0.27792399705599946,0.6610289681529147,0.21462399523112463
Course_150,Technology,Udemy,0.7666666666666666,0.025515411308430297,0.4274570812383247,0.5458053665042667,0.7408441158519601
Course_151,Business,edX,0.35555555555555557,0.8142478056746275,0.05285200552123959,0.40047126135999056,0.9219616385486238
Course_152,Programming,LinkedIn Learning,0.45555555555555555,0.026536027760767508,0.7616127782492337,0.4851584908493149,0.22504946807878135
Course_153,AI,Udemy,0.8111111111111111,0.2688303735456216,0.6504488377579725,0.6798275705787895,0.9259404809465694
Course_154,Design,edX,0.7444444444444445,0.823229230455195,0.4957695282325192,0.6972965826719767,0.7413878484916183
Course_155,Business,Coursera,0.4222222222222222,0.7336191059399878,0.7777921283402505,0.6871159509824843,0.07282589464216072
Course_156,Technology,LinkedIn Learning,0.16666666666666669,0.812614819350888,0.6468013045539931,0.6034827425948218,0.021821813409236723
Course_157,Finance,LinkedIn Learning,0.9111111111111112,0.1649316186976934,0.5520497902715753,0.8298051087439351,0.15927756707520846
Course_158,Technology,Udemy,1.0,0.7997550520514392,0.28627130143698176,0.47022512862293303,0.1451878675721292
Course_159,Programming,Coursera,0.2555555555555556,0.9563176158399674,0.5599721878694559,0.22293081147362742,0.24288146742604
Course_160,Office Tools,LinkedIn Learning,0.6,0.19922433149622373,0.37837135089193374,0.8432444684961503,0.8228153091422858
Course_161,Marketing,Udemy,0.9666666666666666,0.17513778322106552,0.6980873914694323,0.022817824137879146,0.4803364405602093
Course_162,Marketing,Udemy,0.5333333333333333,0.5143906919779547,0.11123573302576495,0.44805088514925867,0.2695055422670065
Course_163,Marketing,LinkedIn Learning,0.9888888888888889,0.5456215554194734,0.47325704603210905,0.5549817832085217,0.8736445315430701
Course_164,Office Tools,edX,0.1777777777777778,0.7442335170442949,0.5659618187994948,0.784434782826722,0.13426519536601966
Course_165,Programming,Coursera,0.08888888888888889,0.24780567462747502,0.3627399981623578,0.4979720718340353,0.9812488869393396
Course_166,Data Science,edX,0.7666666666666666,0.04878546642171872,0.985336169120475,0.8647946858390582,0.8179948914923836
Course_167,Finance,edX,0.24444444444444446,0.7795468462951624,0.9690474636649506,0.39203826069318826,0.14875794720584135
Course_168,Data Science,edX,0.30000000000000004,0.03572157583180241,0.26160206017316456,0.5724800515458324,0.3784599725774227
Course_169,Programming,Coursera,0.6666666666666666,0.8646662584200858,0.6099792852501729,0.40009665796559163,0.28403404930629184
Course_170,Technology,LinkedIn Learning,0.08888888888888889,0.9889773423147581,0.9880938202324951,0.28649048670710886,0.7860218998375772
Course_171,Office Tools,Coursera,0.3111111111111111,0.4439681567666871,0.7719513803502696,0.5427724951719142,0.9578771836750257
Course_172,Marketing,Udemy,0.26666666666666666,0.37456623800775674,0.09045121402578649,0.12334579875211313,0.30599665656671315
Course_173,Finance,LinkedIn Learning,0.7222222222222222,0.3572157583180241,0.7168045686343247,0.7760876781030397,0.18954332548857855
Course_174,Technology,edX,0.011111111111111113,0.0008164931618697691,0.08577418816443427,0.29608339522899435,0.9867538941068767
Course_175,Design,Coursera,0.9111111111111112,0.26658501735047974,0.30787166597132143,0.6580101307615479,0.8479534733256036
Course_176,Programming,edX,0.33333333333333337,0.1951418656868749,0.8280078292435322,0.9381211350330921,0.28665357936328006
Course_177,Finance,Coursera,0.21111111111111114,0.049193713002653607,0.26175263898411205,0.7342788603928981,0.4964650588035673
Course_178,Office Tools,Udemy,0.2888888888888889,0.4845886915697082,0.20297204328190843,0.5295606949250805,0.21589442478818865
Course_179,Office Tools,edX,0.2888888888888889,0.058175137783221066,0.28803458024343387,0.6841501297069646,0.9610566082420506
Course_180,Finance,LinkedIn Learning,0.03333333333333334,0.044498877321902434,0.7127561003034104,0.5953302207216895,0.1004858903510164
Course_181,AI,Udemy,0.8222222222222222,0.01816697285160237,0.5158412577135152,0.5669155460314165,0.10356455508523754
Course_182,AI,edX,0.9666666666666666,0.24800979791794245,0.3768309469707498,0.09448197587324922,0.7207781108333591
Course_183,Technology,edX,0.8888888888888888,0.19208001632986324,0.8311038273037408,0.5062409215673619,0.32984982550112085
Course_184,Programming,Udemy,0.7777777777777778,0.8860992039191673,0.44959876267915533,0.913347608295435,0.21116659399677506
Course_185,Design,edX,0.22222222222222227,0.22963870177587262,0.26029760336699126,0.7798700658196466,0.8745544863630439
Course_186,Programming,Coursera,0.0,0.39599918350683816,0.271325085148008,0.2785669072517164,0.21867078651400562
Course_187,Finance,Coursera,0.9333333333333333,0.5009185548071036,0.2356687265110866,0.6656339162471355,0.1336033810300692
Course_188,Finance,edX,0.6444444444444444,0.21800367421922842,0.5044006738271805,0.8292177450861543,0.9759210680942045
Course_189,Technology,Coursera,0.611111111111111,0.32026944274341707,0.6722289530033685,0.6364372550327925,0.8774057929477705
Course_190,Finance,LinkedIn Learning,0.33333333333333337,0.18391508471116555,0.10149287094278758,0.3096216933174175,0.9334034619448657
Course_191,Business,LinkedIn Learning,0.45555555555555555,0.6738109818330272,0.3315334208882179,0.5503767845681037,0.9497525334024441
Course_192,Data Science,Udemy,0.7444444444444445,0.9959175341906512,0.8524030066085198,0.8921165596482049,0.15660842842970846
Course_193,Data Science,Udemy,0.6777777777777778,0.18840579710144928,0.780446978907829,0.4338719868320754,0.9494983578529266
Course_194,Business,LinkedIn Learning,0.8333333333333334,0.943661971830986,0.17659496520611784,0.9905535707766422,0.43305900301606415
Course_195,Data Science,edX,0.8888888888888888,0.871198203715044,0.285032722122893,0.41698281301567813,0.814285380086504
Course_196,Programming,Udemy,0.9777777777777779,0.632169830577669,0.670599715015789,0.9821434686427752,0.7714660291660662
Course_197,Technology,LinkedIn Learning,0.5888888888888889,0.19350887936313535,0.3092154474967186,0.38134656493557934,0.34219106623787554
Course_198,AI,edX,0.5666666666666667,0.15799142682180037,0.7043019522553393,0.6854339794170347,0.8287958639641793
Course_199,Data Science,edX,0.2555555555555556,0.3339457032047357,0.5838642915468781,0.6658117798899847,0.730268393633597
Course_200,Technology,Udemy,0.3666666666666667,0.35190855276587063,0.8375881673987831,0.14675266526068836,0.5515901168554951
Course_201,Business,Udemy,0.2888888888888889,0.6750357215758318,0.5628009251198365,0.9067885515968191,0.0019733943860067438
Course_202,Finance,Coursera,0.32222222222222224,0.4976525821596245,0.9526092266892785,0.6075159463326554,0.5793849213713052
Course_203,Technology,Udemy,0.8333333333333334,0.4962237191263523,0.3711746638007831,0.1996539169286879,0.07294491123587665
Course_204,Finance,LinkedIn Learning,0.022222222222222213,0.9740763421106349,0.3129091501204775,0.20302210425526118,0.6573163628712235
Course_205,Design,Udemy,0.6888888888888889,0.04837721984078384,0.9517035974248307,0.33966142692468004,0.04398726039641998
Course_206,Finance,edX,0.8111111111111111,0.7881200244947949,0.8983687850434794,0.6170595479871163,0.2902134826710565
Course_207,Programming,edX,0.4333333333333334,0.6605429679526434,0.19285625805003148,0.1347840952734989,0.6565977083726335
Course_208,Finance,edX,0.055555555555555566,0.4082465809348847,0.9324202876629191,0.6504332684689783,0.6366187488569017
Course_209,Marketing,Udemy,0.33333333333333337,0.6311492141253318,0.7981306298953681,0.5898004083267113,0.358123383033881
Course_210,Office Tools,LinkedIn Learning,0.2777777777777778,0.26903449683608904,0.8599911812033008,0.10512200652008241,0.2484167439610243
Course_211,Finance,Udemy,0.5777777777777777,0.17922024903041436,0.3910731139676238,0.2871621970670718,0.9005689390548541
Course_212,Technology,Coursera,0.5555555555555556,0.5613390487854665,0.47946769073064344,0.9479365815062972,0.5971176335117705
Course_213,AI,LinkedIn Learning,0.18888888888888888,0.5790977750561339,0.7976314614921762,0.8686240446622658,0.38114628952538454
Course_214,Design,LinkedIn Learning,0.3888888888888889,0.5458256787099408,0.9509851203265882,0.8006833770014039,0.5798184731733089
Course_215,Data Science,edX,0.8888888888888888,0.4168197591345173,0.8863643623970512,0.9809836514022807,0.5506569266582084
Course_216,Design,edX,0.8666666666666667,0.10124515207185139,0.3626308096441786,0.728461898211945,0.16044057246647436
Course_217,Finance,edX,0.2777777777777778,0.22024903041437027,0.4940170802334376,0.28135115632044405,0.5571472241707007
Course_218,Marketing,LinkedIn Learning,0.3666666666666667,0.9357011635027558,0.3540352265240856,0.5629200302751923,0.41508972781311404
Course_219,Office Tools,LinkedIn Learning,0.7777777777777778,0.4558073076137988,0.789071958790468,0.052013190421838114,0.7435340708464486
Course_220,Programming,edX,0.12222222222222222,0.3014901000204124,0.9313899299653516,0.3433843851607827,0.7148915129523727
Course_221,Data Science,Coursera,0.5555555555555556,0.338232292304552,0.7152959851486635,0.3059506568719973,0.600889409886364
Course_222,Design,edX,0.4333333333333334,0.19310063278220047,0.7554193431292522,0.523935570830876,0.02325589353382962
Course_223,Design,Udemy,0.46666666666666673,0.6832006531945296,0.5878162120695363,0.19308347827955516,0.256945695101096
Course_224,Programming,Coursera,0.5777777777777777,0.582771994284548,0.16977366734862032,0.5618845524671152,0.07739391649911598
Course_225,Technology,edX,0.3777777777777778,0.6270667483159829,0.9709827164231006,0.36297417283410033,0.4209728532179571
Course_226,Technology,Coursera,0.6555555555555556,0.7240253112880181,0.6288814153706195,0.21183933899921026,0.8565629136814801
Course_227,Finance,Udemy,0.4333333333333334,0.38620126556440093,0.8506095344183249,0.9410087455461784,0.5829546443534053
Course_228,Marketing,Udemy,0.8666666666666667,0.8940600122473975,0.4073952421035636,0.8433713668297905,0.39885349832443073
Course_229,Finance,Coursera,0.2777777777777778,0.16901408450704225,0.46531434519666526,0.6937086588117477,0.8950315306136005
Course_230,Finance,Udemy,0.0,0.3006736068585426,0.14291818423496383,0.0756099159229407,0.014031559788002967
Course_231,Business,LinkedIn Learning,0.32222222222222224,0.39150847111655446,0.9430891550681275,0.5721540543748544,0.7252040958107209
Course_232,Design,Coursera,0.6333333333333333,0.07266789140640947,0.3149579540081653,0.09549979415640447,0.0835157463767533
Course_233,Technology,LinkedIn Learning,0.2888888888888889,0.04939783629312105,0.5021479361135543,0.014850533542330478,0.9034298237111997
